|Bank name|Customer name|Issue Type|Review|Review_Lemma|Keyword|Recency|Place|Sentiment|joy|sadness|fear|disgust|anger|Category|Issue type
851|Axis Bank|DIWAKAR PRASAD UPADHYAY||there was no response from the bank.|there be no response from the bank .|response| Jun 22, 2019|  surat|-0.607255|0.259385|0.33276|0.137929|0.035775|0.108444|Customer Service| Credit Card
852|Axis Bank|BASURAJ RAMA KAMBLE|| I have been holding Axis bank credit card from long time, they have given me good credit limit as per my requirement, they have not charged me any hidden charges, their mobile application is good, it is user friendly application, like i can check all my transactions through them.|  i have be hold Axis bank credit card from long time , they have give me good credit limit as per my requirement , they have not charge me any hide charge , their mobile application be good , it be user friendly application , like i can check all my transaction through them .|long time| Jun 23, 2019|  mumbai|-0.286617|0.137801|0.448725|0.090592|0.022668|0.136693|Customer Service| Credit Card
853|Axis Bank|MOHAMED MANSOORALI MERCHANT||My credit limit got increased on a time to time basis.|my credit limit get increase on a time to time basi .|time| Jun 23, 2019|  mumbai|-0.494101|0.161849|0.428424|0.110252|0.033541|0.157147|Customer Service| Credit Card
854|Axis Bank|SOM NATH SAHA|| I have been holding Axis bank credit card from long time, they have charged me annual fee but waived off option is available like if i spend certain amount then my annual fee will get waived off, the credit limit which they have given to me was good, they use to give good offers.|  i have be hold Axis bank credit card from long time , they have charge me annual fee but waive off option be available like if i spend certain amount then my annual fee will get waive off , the credit limit which they have give to me be good , they use to give good offer .|long time| Jun 24, 2019|  kolkata|-0.788355|0.137801|0.448725|0.090592|0.022668|0.136693|Customer Service| Credit Card
855|Axis Bank|VANGALA SRINIVASA REDDY|| I have been holding Axis bank credit card from long time, they have not charged me annual fee as it is life time free credit card, the credit limit which they have given to me was not sufficient, they have given me up to 90,000 which was less, so far i did not face any issue.|  i have be hold Axis bank credit card from long time , they have not charge me annual fee as it be life time free credit card , the credit limit which they have give to me be not sufficient , they have give me up to 90,000 which be less , so far i do not face any issue .|long time| Jun 24, 2019|  hyderabad|-0.888852|0.137801|0.448725|0.090592|0.022668|0.136693|Customer Service| Credit Card
857|Axis Bank|DERAVERSINGH DERAVERSINGH||delay received credit card .Customer service is good very nice.|delay receive credit card .Customer service be good very nice .|delay| Jun 24, 2019|  bangalore|-0.711425|0.551609|0.267538|0.002524|0.008223|0.064646|Customer Service| Credit Card
859|Axis Bank|MA|| I have selected AXIS saving account past 3 years using saving account Customer care ivr calls is not connected faving difficulty .No|  i have select AXIS saving account past 3 year use save account Customer care ivr call be not connect faving difficulty .No|year use| Jul 22, 2019|  hyderabad|-0.967691|0.109963|0.5912|0.024458|0.03346|0.115239|Customer Service| Saving Account
860|Axis Bank|KO||"Customer service is not good and responsive .while connected ivr call option is not working 
 time .Based on my salary account received credit per approved cc , Axis"|"Customer service be not good and responsive .while connect ivr call option be not work 
  time .Based on my salary account receive credit per approve cc , Axis"|time| Jul 22, 2019|  hyderabad|-0.837246|0.02351|0.176682|0.029568|0.040531|0.041161|Customer Service| Credit Card
861|Axis Bank|BH||while spending is Rs 90,000 waiver off, while document submitted executive there is no delay credit card , sufficient limit i provide from banker end .All|while spending be r 90,000 waiver off , while document submit executive there be no delay credit card , sufficient limit i provide from banker end .All|sufficient limit| Jul 20, 2019|  new delhi|-0.593148|0.210402|0.148123|0.104846|0.065416|0.108325|Customer Service| Credit Card
862|Axis Bank| RADHAKRISHNAN||They have sanctioned the loan in 2 days and the disbursement got delayed because of me but within a week i got the money|they have sanction the loan in 2 day and the disbursement get delay because of me but within a week i get the money|delay| Jul 20, 2019|  bangalore|-0.778187|0.022427|0.353219|0.049658|0.054319|0.126356|Customer Service| Personal Loan
863|Axis Bank|R M T|| Axis does not provide a balance transfer option where other banks are doing better choice.|  Axis do not provide a balance transfer option where oth bank be do well choice .|well choice| Jul 24, 2019|  mumbai|-0.325667|0.259163|0.124423|0.038943|0.002213|0.035102|Customer Service| Credit Card
864|Axis Bank|R M T||I never contacted with the customer support.|i never contact with the customer support .|customer support| Jul 24, 2019|  mumbai|-0.721425|0.135136|0.114696|0.036497|0.190098|0.05443|Customer Service| Credit Card
865|Axis Bank|R||There is no need to contact the customer service because everything can be done online.|there be no need to contact the customer service because everything can be do online .|need| Jul 24, 2019|  mumbai|-0.422868|0.145121|0.157249|0.042168|0.063964|0.117396|Customer Service| Saving Account
866|Axis Bank| DEVAN||But it was not a life time free card annual charges are applicable.|but it be not a life time free card annual charge be applicable .|life time| Jul 24, 2019|  chennai|-0.258195|0.06874|0.180319|0.065325|0.143079|0.179396|Customer Service| Credit Card
867|Axis Bank|SU||"I am not happy with the service, they have deducted me 1500 rupees for no reason, whenever i contacted Axis bank they are not responding properly, till now my issue has not been sorted out.
 "|"i be not happy with the service , they have deduct me 1500 rupee for no reason , whenever i contact Axis bank they be not respond properly , till now my issue have not be sort out . 
 "|reason| Jul 24, 2019|  new delhi|-0.976347|0.173177|0.151545|0.093654|0.072945|0.08686|Customer Service| Saving Account
868|Axis Bank|S||I use this card for shopping purpose based on the transactions I have not receive any points yet.|i use this card for shopping purpose base on the transaction i have not receive any point yet .|point| Jul 25, 2019|  pune|-0.795729|0.116713|0.133056|0.022065|0.026181|0.134483|Customer Service| Credit Card
869|Axis Bank|DSOUZA||But the drawback is a credit limit, they committed to increase the limit within six months of time but they didn't fulfill it.|but the drawback be a credit limit , they commit to increase the limit within six month of time but they do n't fulfill it .|month of time| Jul 25, 2019|  chennai|-0.853325|0.169984|0.345326|0.243226|0.032292|0.067627|Customer Service| Credit Card
870|Axis Bank|P DUTTA||an response is good and there are no hassles.|an response be good and there be no hassle .|response| Jul 25, 2019|  new delhi|-0.498461|0.834112|0.053841|0.014558|0.017336|0.036798|Customer Service| Saving Account
871|Axis Bank| WADHWA|| Till we are giving a right payment at the correct time we don't face any issue with any card.|  till we be give a right payment at the correct time we do n't face any issue with any card .|correct time| Jul 25, 2019|  new delhi|-0.672395|0.076284|0.289781|0.025635|0.017923|0.119568|Customer Service| Credit Card
872|Axis Bank|DEVENDAR S V||The statements are sent on time and there are no hassles in all till date.|the statement be send on time and there be no hassle in all till date .|time| Jul 26, 2019|  mumbai|-0.598461|0.11189|0.166388|0.038004|0.118727|0.048358|Customer Service| Credit Card
873|Axis Bank|LA|| I have selected Axis bank instant loan amount 3.5 Rate of interested 13 percentage , EMI Rs 7200, one time processing fee is applicable , no need submit document , with 10 second loan got credited to my account.|  i have select Axis bank instant loan amount 3.5 Rate of interested 13 percentage , EMI Rs 7200 , one time processing fee be applicable , no need submit document , with 10 second loan get credit to my account .|time| Aug 03, 2019|  bangalore|-0.375115|0.141761|0.323677|0.056304|0.096469|0.135825|Customer Service| Personal Loan
874|Axis Bank|SHA||I am not dealing with Axis customer care|i be not deal with Axis customer care|Axis customer care| Aug 02, 2019|  thane|-0.660935|0.219862|0.370068|0.037704|0.064751|0.140182|Customer Service| Credit Card
875|Axis Bank|R K||and I'm not that much satisfied with their customer care service because i don't get good response from them.|and i 'm not that much satisfied with their customer care service because i do n't get good response from them .|good response| Aug 02, 2019|  chennai|-0.944138|0.492483|0.18158|0.002027|0.141637|0.142514|Customer Service| Credit Card
876|Axis Bank|PA||It was not a life time free card, if i used with the minimum transaction what they have given then annual charges will be waived off.|it be not a life time free card , if i use with the minimum transaction what they have give then annual charge will be waive off .|life time| Aug 01, 2019|  bangalore|-0.826724|0.174219|0.151545|0.093654|0.072945|0.08686|Customer Service| Credit Card
877|Axis Bank|A||When the amount is less in my account, they will call the customer to check whether need to process the cheque or not.|when the amount be less in my account , they will call the customer to check whether need to proces the cheque or not .|need| Jul 31, 2019|  bangalore|-0.726171|0.196424|0.08392|0.15634|0.032868|0.0667|Customer Service| Saving Account
878|Axis Bank|ANONYMS|| I face some technical issues often when i check about mobile banking and the frequent down time will be there to check about the Internet banking.|  i face some technical issue often when i check about mobile banking and the frequent down time will be there to check about the Internet banking .|technical issue| Jul 31, 2019|  mumbai|-0.618718|0.060998|0.254587|0.042175|0.036995|0.045447|Customer Service| Saving Account
880|Axis Bank|R H|| Axis Bank is charging more, this is the only drawback but the really services are fantastic even the app is excellent.|  Axis Bank be charge more , this be the only drawback but the really service be fantastic even the app be excellent .|only drawback| Jul 31, 2019|  bangalore|-0.87445|0|0|0|0|0|Customer Service| Saving Account
881|Axis Bank|MUDUSAR ||and i have closed the card without any reason.|and i have close the card without any reason .|reason| Jul 29, 2019|  hyderabad|-0.423463|0.099093|0.605335|0.200347|0.086487|0.112245|Customer Service| Credit Card
882|Axis Bank|AS|| I have selected Axis bank saving account past 3 years ago , no need to maintain minimum balance is zero balance, Customer services is good and responsive ,Near by location ATM more available with drawl money from ATM Rs 20,000 per day.|  i have select Axis bank saving account past 3 year ago , no need to maintain minimum balance be zero balance , Customer service be good and responsive , near by location atm more available with drawl money from ATM Rs 20,000 per day .|need| Jul 29, 2019|  bangalore|-0.507728|0.094352|0.255866|0.117658|0.016747|0.13658|Customer Service| Saving Account
883|Axis Bank| KISHORE ||One time, it was misused.|one time , it be misuse .|time| Aug 06, 2019|  patna|-0.890865|0.304496|0.32053|0.100055|0.052079|0.113993|Customer Service| Credit Card
884|Axis Bank|M K||There was no issues with the banking process and only bit of concern is customer service.|there be no issue with the banking proces and only bit of concern be customer service .|bit of concern| Aug 06, 2019|  bangalore|-0.840483|0.088987|0.140941|0.065175|0.049645|0.088297|Customer Service| Saving Account
885|Axis Bank|M K||The response time is bit on higher side, the transaction was not done by me|the response time be bit on high side , the transaction be not do by me|response time| Aug 06, 2019|  bangalore|-0.845367|0.33125|0.282093|0.101981|0.150265|0.1|Customer Service| Saving Account
886|Axis Bank| P||so I have raised to customer service but not response till yet.|so i have raise to customer service but not response till yet .|response| Aug 13, 2019|  bangalore|-0.876926|0.174219|0.151545|0.093654|0.072945|0.08686|Customer Service| Saving Account
887|Axis Bank|MURUGAN ||There is no proper customer care in Axis bank because there is no regional language and the executive will forward the call to Tamil executive, the call will be kept on hold for a long time.|there be no prop customer care in Axis bank because there be no regional language and the executive will forward the call to Tamil executive , the call will be keep on hold for a long time .|long time| Aug 13, 2019|  tiruchirapalli|-0.3552|0.197634|0.395456|0.111789|0.082946|0.133913|Customer Service| Credit Card
888|Axis Bank|J JOSHI||I don't remember the processing fee since its been a long time.|i do n't remember the processing fee since its be a long time .|long time| Aug 08, 2019|  mumbai|-0.858438|0.127878|0.513275|0.048446|0.134465|0.106515|Customer Service| Other Loan
889|Axis Bank|J J|| Normally I don't contact the customer service of Axis Bank because most of things are done via online on the mobile app.|  normally i do n't contact the customer service of Axis Bank because most of thing be do via online on the mobile app .|customer service of Axis Bank| Aug 08, 2019|  mumbai|-0.828583|0.094927|0.352099|0.093025|0.058528|0.064922|Customer Service| Saving Account
890|Axis Bank|ADITYA ||There is a penalty in late fee payment because due to the medical reason, i made the payment on last date but it took 2 days to get updated on their system|there be a penalty in late fee payment because due to the medical reason , i make the payment on last date but it take 2 day to get update on their system|medical reason| Aug 17, 2019|  chandigarh|-0.578262|0.013174|0.523845|0.120682|0.06028|0.113033|Customer Service| Credit Card
891|Axis Bank|SUMAN ||I have faced quite number of issue and it has been resolved in the favor of customers.|i have face quite number of issue and it have be resolve in the favor of customer .|number of issue| Aug 17, 2019|  kolkata|-0.777129|0.05661|0.245728|0.052153|0.049633|0.073888|Customer Service| Saving Account
893|Axis Bank| ABZAL || Axis is not enhancing the credit limit and am not getting statements on time.|  Axis be not enhance the credit limit and be not get statement on time .|time| Aug 09, 2019|  coimbatore|-0.816641|0.139316|0.282353|0.083453|0.042346|0.141777|Customer Service| Credit Card
894|Axis Bank|ANI||But it got delay|but it get delay|delay| Aug 09, 2019|  burdwan|-0.79414|0.026914|0.558442|0.063834|0.088188|0.237062|Customer Service| Personal Loan
895|Axis Bank|ANI||Previously the bank response is good now their service is not upto the mark, they are not understanding the customer's needs.|previously the bank response be good now their service be not upto the mark , they be not understand the customer 's need .|bank response| Aug 09, 2019|  burdwan|-0.950046|0.454085|0.142179|0.022823|0.045976|0.069125|Customer Service| Personal Loan
897|Axis Bank|Mecheleen Borgonah||The representative acted like I'm an idiot and not worth taking my complaint into consideration.|the representative act like i 'm an idiot and not worth take my complaint into consideration .|representative act| Aug 22, 2019|  nagpur|-0.984485|0.012973|0.182739|0.011665|0.403033|0.631924|Customer Service| Saving Account
898|Axis Bank|ANONYMS||They are not deducting any kind of hidden charges.|they be not deduct any kind of hidden charge .|kind of hidden charge| Aug 20, 2019|  indore|-0.679208|0.056006|0.405739|0.181234|0.128252|0.48316|Customer Service| Saving Account
899|Axis Bank|BHARAT||I have paid two times late fee charges regarding that the customer care people are not that much helpful.|i have pay two time late fee charge regard that the customer care people be not that much helpful .|customer care people| Aug 26, 2019|  hyderabad|-0.942779|0.102144|0.576661|0.011367|0.134242|0.283758|Customer Service| Credit Card
901|Axis Bank| KAMALA ||If i visit their branch in person, they won't response anything to customer.|if i visit their branch in person , they wo n't response anything to customer .|person| Aug 26, 2019|  chennai|-0.957677|0.091386|0.13871|0.016211|0.285011|0.013638|Customer Service| Saving Account
907|Axis Bank|R || Sometimes Axis customer care is not responding for my calls.|  sometimes Axis customer care be not respond for my call .|Axis customer care| Aug 19, 2019|  chennai|-0.929826|0.114133|0.615182|0.049089|0.036757|0.132684|Customer Service| Other Loan
908|Axis Bank|MURUGAN ||When i asked for the reason, still they haven't given any proper response.|when i ask for the reason , still they have n't give any prop response .|reason| Aug 18, 2019|  tiruchirapalli|-0.920602|0.236216|0.384163|0.113555|0.061243|0.277476|Customer Service| Other Loan
909|Axis Bank|SANTOSH|| I availed gold loan from Syndicate, they are not good in response.|  i avail gold loan from Syndicate , they be not good in response .|response| Aug 08, 2019|  hyderabad|-0.897852|0.186158|0.148172|0.037993|0.129524|0.155387|Customer Service| Gold Loan
910|Axis Bank|ANONYMS||and it won't function most of the times even its there.|and it wo n't function most of the time even its there .|time| Aug 04, 2019|  hyderabad|-0.92022|0.295481|0.44648|0.115693|0.122729|0.076039|Customer Service| Saving Account
911|Axis Bank|SIV ||I have not contacted the customer support.|i have not contact the customer support .|customer support| Jul 29, 2019|  mumbai|-0.798613|0.135136|0.114696|0.036497|0.190098|0.05443|Customer Service| Saving Account
915|Syndicate Bank|BASAVARAJ MAHADEVAPPA||When ever I visit the bank there is a proper service and there is no delay as well.|when ever i visit the bank there be a prop service and there be no delay as well .|delay| Aug 30, 2017|  bangalore|-0.626148|0.455835|0.141638|0.034611|0.121607|0.071443|Customer Service| Saving Account
916|Syndicate Bank|AMIT KHANDELWAL||Interest rate, other charges and terms and conditions are very low with Syndicate bank but customer support is not up to the mark , more than all it is a Nationalized bank.|Interest rate , oth charge and term and condition be very low with Syndicate bank but customer support be not up to the mark , more than all it be a nationalize bank .|customer support| Jun 24, 2017|  mumbai|-0.621405|0.134402|0.165374|0.044625|0.191879|0.07038|Customer Service| Car Loan
917|Syndicate Bank|ABDUL RAHIM SHAIK||They had less number of ATM's , but that's also closed and not working most of time .|they have less number of ATM 's , but that ' also closed and not work most of time .|time| Jun 17, 2017|  nellore|-0.761592|0.105508|0.725344|0.248445|0.019687|0.023306|Customer Service| Saving Account
918|Syndicate Bank|A FAROOQ AHMED||I don't do much transactions on this account.|i do n't do much transaction on this account .|much transaction| Dec 30, 2017|  bangalore|-0.630825|0.029072|0.152768|0.022673|0.019101|0.175778|Customer Service| Saving Account
921|Syndicate Bank|D JOHN WILSON||They did not charge any annual fee at the time of getting this credit card.|they do not charge any annual fee at the time of get this credit card .|time| Dec 28, 2017|  bangalore|-0.722776|0.067049|0.436648|0.077059|0.049529|0.172157|Customer Service| Credit Card
922|Syndicate Bank|SHIVAJI YANNABOINA||Net banking is not comfortable to transact every time the server is down|Net banking be not comfortable to transact every time the server be down|time| Dec 27, 2017|  hyderabad|-0.864898|0.072254|0.337251|0.069295|0.115903|0.363517|Customer Service| Saving Account
927|Syndicate Bank|THOMAS NEENDUTHALAKKAL||This current account is just opened around November 2016 years service is not up to the mark I had faced lot of issues while opening the account with them|this current account be just open around November 2016 year service be not up to the mark i have face lot of issue while open the account with them|year service| Sep 30, 2017|  kannur|-0.869439|0.183591|0.371556|0.045474|0.089084|0.047137|Customer Service| Current Account
930|Syndicate Bank|JINEESH THANKARAJAN||Since the process takes time i wont recommend this bank.|since the proces take time i wo nt recommend this bank .|time| Sep 26, 2017|  bangalore|-0.895365|0.175614|0.400521|0.130781|0.048649|0.151183|Customer Service| Education Loan
931|Syndicate Bank|PRAMOD HAMMANNA NAYAK|| My first car loan with Syndicate bank in Puna, its a nationalized bank, hence the response is slow but in term of business they are playing good role.|  my first car loan with Syndicate bank in Puna , its a nationalize bank , hence the response be slow but in term of busines they be play good role .|response| Aug 31, 2017|  bangalore|-0.563767|0.043517|0.543683|0.116372|0.092965|0.278645|Customer Service| Car Loan
932|Syndicate Bank|BASAVARAJ MAHADEVAPPA||They have simple documentation requirement and there is no delay in getting updates.|they have simple documentation requirement and there be no delay in get update .|simple documentation requirement| Aug 30, 2017|  bangalore|-0.596398|0.05756|0.107189|0.020467|0.018925|0.017457|Customer Service| Home Loan
935|Syndicate Bank|THIRUMURTHY SELVARAJ|| I took Education loan from Syndicate bank before five years at the time processing was very long and there was no proper communication about the interest rate, EMI, loan details etc.|  i take Education loan from Syndicate bank before five year at the time processing be very long and there be no prop communication about the interest rate , EMI , loan detail etc .|time| Oct 20, 2017|  chennai|-0.792479|0.06291|0.211047|0.041202|0.047614|0.096716|Customer Service| Education Loan
936|Syndicate Bank|SANTHOSH KADINJILIKKADU SIVARAMA PILLAI||The customer support is good and there are no hassles.|the customer support be good and there be no hassle .|customer support| Oct 13, 2017|  pathanamthitta|-0.595554|0.853321|0.039769|0.017234|0.022035|0.0137|Customer Service| Saving Account
937|Syndicate Bank|RAZAK E||still I don't have any bad experience with SYNDICATE|still i do n't have any bad experience with SYNDICATE|bad experience| Oct 13, 2017|  ernakulam|-0.877848|0.017305|0.59875|0.193284|0.157818|0.270042|Customer Service| Saving Account
938|Syndicate Bank|SATHARI CHANDU||respond on time .I have never faced technical issues so far.|respond on time .i have never face technical issue so far .|technical issue| Jan 22, 2018|  hyderabad|-0.879454|0.065117|0.485635|0.044347|0.086198|0.252337|Customer Service| Saving Account
939|Syndicate Bank|SATHARI CHANDU||ATM's are working fine as always.|ATM 's be work fine as always .|work| Jan 22, 2018|  hyderabad|-0.302823|0.205905|0.535922|0.042626|0.019967|0.055886|Customer Service| Saving Account
940|Syndicate Bank|MOHAMMAD SHABAZ||I use net banking for all the services i require and there are no transaction issues.|i use net banking for all the service i require and there be no transaction issue .|transaction issue| Jan 19, 2018|  new delhi|-0.609642|0.062572|0.101717|0.02139|0.087366|0.037821|Customer Service| Saving Account
941|Syndicate Bank|ROCKWELL MORNISE SWAINE||I don't have hidden charges or technical issues faced till date.|i do n't have hide charge or technical issue face till date .|technical issue face| Jan 18, 2018|  mumbai|-0.891197|0.047376|0.246923|0.05778|0.243671|0.047294|Customer Service| Saving Account
944|Syndicate Bank|RAJ KUMAR KUMAR||ATM branches are working fine and there are no transactional issues.|ATM branch be work fine and there be no transactional issue .|work| Feb 14, 2018|  new delhi|-0.792031|0.101191|0.481237|0.021246|0.043851|0.020533|Customer Service| Saving Account
946|Syndicate Bank|DINESH PARMAR||I tried calling the customer care many times and have to wait at least 10 to 15 minutes.|i try call the customer care many time and have to wait at least 10 to 15 minute .|time| Jan 29, 2018|  mumbai|-0.454883|0.060834|0.670182|0.115406|0.111|0.251332|Customer Service| Saving Account
947|Syndicate Bank|HARINDER PAL SINGH||They gave me a proper Loan, to start of the processing time for it was low and the documents were not a hassle.|they give me a prop Loan , to start of the processing time for it be low and the document be not a hassle .|processing time| Nov 11, 2017|  chandigarh|-0.751316|0.122302|0.325718|0.239976|0.203541|0.118034|Customer Service| Personal Loan
948|Syndicate Bank|HARINDER PAL SINGH||I never had a single issue throughout the Loan.|i never have a single issue throughout the Loan .|single issue| Nov 11, 2017|  chandigarh|-0.622049|0.031055|0.205923|0.025853|0.047502|0.046155|Customer Service| Personal Loan
949|Syndicate Bank|ARVIND KUMAR SEN||I do hold current account,the service is on average, as they don't respond on time,should walk into branch multiple times for same query.|i do hold current account , the service be on average , as they do n't respond on time , should walk into branch multiple time for same query .|time| Nov 10, 2017|  bhopal|-0.902697|0.113901|0.42046|0.065874|0.204945|0.060849|Customer Service| Current Account
950|Syndicate Bank|ARVIND KUMAR SEN||The service is on average, as they don't respond on time,should walk into branch multiple times for same query.|the service be on average , as they do n't respond on time , should walk into branch multiple time for same query .|time| Nov 10, 2017|  bhopal|-0.882381|0.113901|0.42046|0.065874|0.204945|0.060849|Customer Service| Saving Account
951|Syndicate Bank|ILANGOVAN A ANNAMALAI||The customer support is good with the syndicate, The notifications are not sent on time by the syndicate bank and they need to improved in their banking process .|the customer support be good with the syndicate , the notification be not send on time by the syndicate bank and they nee to improve in their banking proces .|customer support| Dec 05, 2017|  chennai|-0.505252|0.853321|0.039769|0.017234|0.022035|0.0137|Customer Service| Saving Account
953|Syndicate Bank|NARESH KUMAR||Even though I'm a long time customer with Syndicate bank still they did not offer me any credit card or personal loan.|even though i 'm a long time customer with Syndicate bank still they do not offer me any credit card or personal loan .|long time customer| Dec 04, 2017|  new delhi|-0.95511|0.034083|0.430199|0.049878|0.020133|0.09868|Customer Service| Saving Account
954|Syndicate Bank|MAHADEVA R||ATMs are working fine and there is no transaction issues.|atm be work fine and there be no transaction issue .|work| Dec 01, 2017|  bangalore|-0.768572|0.174197|0.495233|0.047079|0.022513|0.036745|Customer Service| Saving Account
956|Syndicate Bank|SANTOSH KUMAR MISHRA||Customer service was good and they responded on time, there was no delay in the services.|Customer service be good and they respond on time , there be no delay in the service .|delay| Dec 01, 2017|  new delhi|-0.751855|0.061263|0.13027|0.003906|0.165524|0.148055|Customer Service| Saving Account
958|Syndicate Bank|SURYA PRAKASH SHARMA||i should hold the Minimum balance of rs 500 and the bank does not charge any extra for the transaction made .|i should hold the Minimum balance of r 500 and the bank do not charge any extra for the transaction make .|transaction make| Dec 01, 2017|  hyderabad|-0.857307|0.092171|0.175793|0.015458|0.011954|0.188385|Customer Service| Saving Account
959|Syndicate Bank|VELIGANI PRADEEP GOUD||The customer support is not up to the mark and they need to improve with their service.|the customer support be not up to the mark and they nee to improve with their service .|customer support| Nov 28, 2017|  hyderabad|-0.769039|0.186916|0.223754|0.018199|0.094696|0.048007|Customer Service| Saving Account
960|Syndicate Bank|DILIP KUMAR CHOUDHARY||Customer service was good, they responded on time and there is no delay in their services.|Customer service be good , they respond on time and there be no delay in their service .|delay| Nov 22, 2017|  new delhi|-0.77859|0.112631|0.353101|0.01805|0.067428|0.182235|Customer Service| Saving Account
962|Syndicate Bank|AVINASH RAVURI||The customer support is not available and they haven't give any response to the customers.|the customer support be not available and they have n't give any response to the customer .|customer support| Nov 15, 2017|  hyderabad|-0.971634|0.155459|0.125398|0.023348|0.19771|0.100766|Customer Service| Saving Account
964|Syndicate Bank|VINOD KUMAR S||The customer support and the response is not up to the mark with the Syndicate bank.|the customer support and the response be not up to the mark with the Syndicate bank .|customer support| Mar 22, 2018|  hyderabad|-0.627596|0.18927|0.266361|0.031719|0.197732|0.125503|Customer Service| Saving Account
966|Syndicate Bank|RKR||Their customer service and responses was not good at all .|their customer service and response be not good at all .|response| Mar 22, 2018|  bangalore|-0.969307|0.09663|0.133173|0.006668|0.180445|0.17928|Customer Service| Saving Account
967|Syndicate Bank|ANVAR ALI||I did not find any transaction issues on ATM.|i do not find any transaction issue on ATM .|transaction issue| Mar 20, 2018|  mumbai|-0.88378|0.018907|0.396525|0.0119|0.021602|0.161419|Customer Service| Saving Account
968|Syndicate Bank|ALOKK KUMAR SANGAL||The ATM services are average, most of the times it doesn't work.|the ATM service be average , most of the time it do n't work .|time| Mar 10, 2018|  noida|-0.947703|0.085452|0.731978|0.214949|0.019257|0.023811|Customer Service| Saving Account
969|Syndicate Bank|ANIL ARORA||Their customer service and response is not up to the mark .|their customer service and response be not up to the mark .|response| Jul 25, 2018|  new delhi|-0.944541|0.081796|0.167319|0.005916|0.269044|0.169101|Customer Service| Saving Account
970|Syndicate Bank|ANIL ARORA||Their net banking facility is not that so good as it take lots of time too access .|their net banking facility be not that so good as it take lot of time too acces .|lot of time| Jul 25, 2018|  new delhi|-0.732581|0.584127|0.131341|0.063151|0.030172|0.067416|Customer Service| Saving Account
971|Syndicate Bank|GOUTHAM RAJ RAJ||The customer service and responses was not good.|the customer service and response be not good .|response| Jul 24, 2018|  chennai|-0.970384|0.09663|0.133173|0.006668|0.180445|0.17928|Customer Service| Saving Account
972|Syndicate Bank|GOUTHAM RAJ RAJ||There is no response at all an no good features.|there be no response at all an no good feature .|response| Jul 24, 2018|  chennai|-0.951377|0.174219|0.151545|0.093654|0.072945|0.08686|Customer Service| Saving Account
973|Syndicate Bank|MANISH KUMAR JHA||Customer service is not good and their response is delayed.|Customer service be not good and their response be delay .|response| Jul 20, 2018|  new delhi|-0.980867|0.015565|0.443541|0.009836|0.154819|0.265095|Customer Service| Saving Account
975|Syndicate Bank|NIRANJAN PARASHRAM BANSOD||Even i am using net banking services of this bank and there is no server issue at anytime.|even i be use net banking service of this bank and there be no server issue at anytime .|server issue| Jul 20, 2018|  mumbai|-0.862464|0.130321|0.177033|0.040325|0.182702|0.100925|Customer Service| Saving Account
976|Syndicate Bank|MN||There has not been any issues faced with the banking service which they had been providing so far.|there have not be any issue face with the banking service which they have be provide so far .|issue face| Jul 18, 2018|  bangalore|-0.527357|0.057182|0.185696|0.016342|0.132326|0.104204|Customer Service| Personal Loan
977|Syndicate Bank|MN||There has not been any sort of charges which they had been making so far.|there have not be any sort of charge which they have be make so far .|sort of charge| Jul 18, 2018|  bangalore|-0.458528|0.103315|0.222021|0.037497|0.440297|0.267992|Customer Service| Saving Account
979|Syndicate Bank|ABHIJIT KURUP|| It has not been a good experience with this educational loan from them where there has been no proper communication made from the customer support team or the bank staffs.|  it have not be a good experience with this educational loan from them where there have be no prop communication make from the customer support team or the bank staff .|customer support team| Jul 13, 2018|  bangalore|-0.423589|0.247537|0.083949|0.011942|0.038918|0.049475|Customer Service| Education Loan
980|Syndicate Bank|ABHIJIT KURUP||The process in getting the loan had been taken time as well as the interest rate which they had been charging has not been explained clearly.|the proces in get the loan have be take time as well as the interest rate which they have be charge have not be explain clearly .|take time| Jul 13, 2018|  bangalore|-0.645508|0.035373|0.206789|0.051688|0.13186|0.150859|Customer Service| Education Loan
981|Syndicate Bank|RAHUL A V||There is no processing fee and they have delayed the process also.|there be no processing fee and they have delay the proces also .|delay| Jul 07, 2018|  bangalore|-0.85477|0.025843|0.693058|0.060035|0.085923|0.183127|Customer Service| Home Loan
982|Syndicate Bank|MURUGAN S S||Overall it has been a good experience so far even though I haven't done much transactions with the bank.|overall it have be a good experience so far even though i have n't do much transaction with the bank .|much transaction| Jul 06, 2018|  chennai|-0.782363|0.107328|0.140266|0.020619|0.02978|0.180222|Customer Service| Saving Account
983|Syndicate Bank|MAHENDEREDDY BATHULA||ATM branches are working fine and there are no issues.|ATM branch be work fine and there be no issue .|work| Apr 26, 2018|  hyderabad|-0.729306|0.101191|0.481237|0.021246|0.043851|0.020533|Customer Service| Saving Account
984|Syndicate Bank|K V RAMANA REDDY||I am not satisfied with the customer service and responses.|i be not satisfied with the customer service and response .|response| Apr 17, 2018|  bangalore|-0.974197|0.09663|0.133173|0.006668|0.180445|0.17928|Customer Service| Saving Account
985|Syndicate Bank|KAUSHIK BANERJEE||They need to improve their customer centric banking services to the next level.|they nee to improve their customer centric banking service to the next level .|next level| Jun 30, 2018|  new delhi|-0.603855|0.189114|0.091857|0.043596|0.048085|0.078891|Customer Service| Saving Account
